24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	pool reseted
24-Feb-2016 03-01-52	experiment created.
24-Feb-2016 03-02-06	beginning practice trials:
24-Feb-2016 03-02-49	presenting practice trial 0.
24-Feb-2016 03-03-00	presenting practice trial 1.
24-Feb-2016 03-03-08	presenting practice trial 2.
24-Feb-2016 03-03-15	presenting practice trial 3.
24-Feb-2016 03-03-25	presenting practice trial 4.
24-Feb-2016 03-03-34	presenting practice trial 5.
24-Feb-2016 03-03-44	presenting practice trial 6.
24-Feb-2016 03-03-52	presenting practice trial 7.
24-Feb-2016 03-04-06	presenting practice trial 8.
24-Feb-2016 03-04-16	presenting practice trial 9.
24-Feb-2016 03-04-24	presenting practice trial 10.
24-Feb-2016 03-04-32	presenting practice trial 11.
24-Feb-2016 03-04-43	beginning trials:
24-Feb-2016 03-04-53	presenting trial 0.
24-Feb-2016 03-05-02	saved trial 0.
24-Feb-2016 03-05-02	presenting trial 1.
24-Feb-2016 03-05-08	saved trial 1.
24-Feb-2016 03-05-08	presenting trial 2.
24-Feb-2016 03-05-16	saved trial 2.
24-Feb-2016 03-05-16	presenting trial 3.
24-Feb-2016 03-05-31	saved trial 3.
24-Feb-2016 03-05-31	presenting trial 4.
24-Feb-2016 03-05-43	saved trial 4.
24-Feb-2016 03-05-43	presenting trial 5.
24-Feb-2016 03-05-51	saved trial 5.
24-Feb-2016 03-05-51	presenting trial 6.
24-Feb-2016 03-06-04	saved trial 6.
24-Feb-2016 03-06-04	presenting trial 7.
24-Feb-2016 03-06-13	saved trial 7.
24-Feb-2016 03-06-13	presenting trial 8.
24-Feb-2016 03-06-23	saved trial 8.
24-Feb-2016 03-06-23	presenting trial 9.
24-Feb-2016 03-06-31	saved trial 9.
24-Feb-2016 03-06-31	presenting trial 10.
24-Feb-2016 03-06-39	saved trial 10.
24-Feb-2016 03-06-39	presenting trial 11.
24-Feb-2016 03-06-55	saved trial 11.
24-Feb-2016 03-06-55	presenting trial 12.
24-Feb-2016 03-07-06	saved trial 12.
24-Feb-2016 03-07-06	taking a break
24-Feb-2016 03-07-19	presenting trial 13.
24-Feb-2016 03-07-28	saved trial 13.
24-Feb-2016 03-07-28	presenting trial 14.
24-Feb-2016 03-07-39	saved trial 14.
24-Feb-2016 03-07-39	presenting trial 15.
24-Feb-2016 03-07-59	saved trial 15.
24-Feb-2016 03-07-59	presenting trial 16.
24-Feb-2016 03-08-08	saved trial 16.
24-Feb-2016 03-08-08	presenting trial 17.
24-Feb-2016 03-08-16	saved trial 17.
24-Feb-2016 03-08-16	presenting trial 18.
24-Feb-2016 03-08-23	saved trial 18.
24-Feb-2016 03-08-23	presenting trial 19.
24-Feb-2016 03-08-30	saved trial 19.
24-Feb-2016 03-08-30	presenting trial 20.
24-Feb-2016 03-08-39	saved trial 20.
24-Feb-2016 03-08-39	presenting trial 21.
24-Feb-2016 03-08-46	saved trial 21.
24-Feb-2016 03-08-46	presenting trial 22.
24-Feb-2016 03-09-03	saved trial 22.
24-Feb-2016 03-09-03	presenting trial 23.
24-Feb-2016 03-09-14	saved trial 23.
24-Feb-2016 03-09-14	presenting trial 24.
24-Feb-2016 03-09-23	saved trial 24.
24-Feb-2016 03-09-23	taking a break
24-Feb-2016 03-09-37	presenting trial 25.
24-Feb-2016 03-09-45	saved trial 25.
24-Feb-2016 03-09-45	presenting trial 26.
24-Feb-2016 03-09-53	saved trial 26.
24-Feb-2016 03-09-53	presenting trial 27.
24-Feb-2016 03-10-00	saved trial 27.
24-Feb-2016 03-10-00	presenting trial 28.
24-Feb-2016 03-10-07	saved trial 28.
24-Feb-2016 03-10-07	presenting trial 29.
24-Feb-2016 03-10-23	saved trial 29.
24-Feb-2016 03-10-23	presenting trial 30.
24-Feb-2016 03-10-31	saved trial 30.
24-Feb-2016 03-10-31	presenting trial 31.
24-Feb-2016 03-10-38	saved trial 31.
